sale_id,Product,quantity_sold,each_price,sale_date,Purchase Address,sales,day,month,year
183273,AA Batteries (4-pack),2.0,3.84,2019-04-17 17:41:00,"294 Sunset St, Atlanta, GA 30301",7.68,17.0,4.0,2019.0
183274,iPhone,1.0,700.0,2019-04-05 06:56:00,"336 13th St, Dallas, TX 75001",700.0,5.0,4.0,2019.0
183275,27in FHD Monitor,1.0,149.99,2019-04-17 16:23:00,"757 Maple St, Seattle, WA 98101",149.99,17.0,4.0,2019.0
183276,Lightning Charging Cable,1.0,14.95,2019-04-06 21:40:00,"438 5th St, Boston, MA 02215",14.95,6.0,4.0,2019.0
183277,Lightning Charging Cable,1.0,14.95,2019-04-21 10:57:00,"944 12th St, Dallas, TX 75001",14.95,21.0,4.0,2019.0
183278,Google Phone,1.0,600.0,2019-04-20 00:26:00,"278 6th St, New York City, NY 10001",600.0,20.0,4.0,2019.0
183279,AAA Batteries (4-pack),1.0,2.99,2019-04-15 09:56:00,"706 Lake St, Austin, TX 73301",2.99,15.0,4.0,2019.0
183280,Lightning Charging Cable,1.0,14.95,2019-04-21 20:46:00,"621 Jefferson St, Los Angeles, CA 90001",14.95,21.0,4.0,2019.0
183281,Lightning Charging Cable,1.0,14.95,2019-04-29 11:05:00,"69 Highland St, Portland, OR 97035",14.95,29.0,4.0,2019.0
183282,Lightning Charging Cable,1.0,14.95,2019-04-30 11:12:00,"349 Park St, Los Angeles, CA 90001",14.95,30.0,4.0,2019.0
183283,Bose SoundSport Headphones,1.0,99.99,2019-04-16 18:38:00,"215 Lakeview St, Atlanta, GA 30301",99.99,16.0,4.0,2019.0
183284,AA Batteries (4-pack),3.0,3.84,2019-04-08 20:14:00,"527 Hickory St, Dallas, TX 75001",11.52,8.0,4.0,2019.0
183285,USB-C Charging Cable,1.0,11.95,2019-04-30 11:20:00,"190 Chestnut St, Boston, MA 02215",11.95,30.0,4.0,2019.0
183286,ThinkPad Laptop,1.0,999.99,2019-04-18 13:14:00,"327 Ridge St, Boston, MA 02215",999.99,18.0,4.0,2019.0
183287,Flatscreen TV,1.0,300.0,2019-04-29 23:15:00,"467 Highland St, New York City, NY 10001",300.0,29.0,4.0,2019.0
183288,AAA Batteries (4-pack),1.0,2.99,2019-04-22 13:06:00,"743 Hickory St, Los Angeles, CA 90001",2.99,22.0,4.0,2019.0
183289,Lightning Charging Cable,1.0,14.95,2019-04-12 12:42:00,"433 Wilson St, Los Angeles, CA 90001",14.95,12.0,4.0,2019.0
183290,Bose SoundSport Headphones,1.0,99.99,2019-04-18 17:10:00,"230 7th St, Atlanta, GA 30301",99.99,18.0,4.0,2019.0
183291,USB-C Charging Cable,1.0,11.95,2019-04-09 21:24:00,"797 South St, Dallas, TX 75001",11.95,9.0,4.0,2019.0
183292,Wired Headphones,1.0,11.99,2019-04-07 14:27:00,"842 Chestnut St, Los Angeles, CA 90001",11.99,7.0,4.0,2019.0
183293,AA Batteries (4-pack),1.0,3.84,2019-04-27 22:05:00,"959 Sunset St, San Francisco, CA 94016",3.84,27.0,4.0,2019.0
183294,AAA Batteries (4-pack),1.0,2.99,2019-04-30 20:45:00,"208 Chestnut St, Los Angeles, CA 90001",2.99,30.0,4.0,2019.0
183295,AAA Batteries (4-pack),3.0,2.99,2019-04-20 07:22:00,"184 14th St, Portland, OR 97035",8.97,20.0,4.0,2019.0
183296,iPhone,1.0,700.0,2019-04-03 20:49:00,"94 Madison St, Seattle, WA 98101",700.0,3.0,4.0,2019.0
183297,Apple Airpods Headphones,1.0,150.0,2019-04-09 15:17:00,"353 Park St, Los Angeles, CA 90001",150.0,9.0,4.0,2019.0
183298,Wired Headphones,1.0,11.99,2019-04-19 20:31:00,"93 Meadow St, Los Angeles, CA 90001",11.99,19.0,4.0,2019.0
183299,Lightning Charging Cable,1.0,14.95,2019-04-05 17:15:00,"416 Washington St, New York City, NY 10001",14.95,5.0,4.0,2019.0
183300,Lightning Charging Cable,1.0,14.95,2019-04-20 12:03:00,"287 Madison St, Los Angeles, CA 90001",14.95,20.0,4.0,2019.0
183301,27in 4K Gaming Monitor,1.0,389.99,2019-04-10 19:44:00,"226 Dogwood St, Los Angeles, CA 90001",389.99,10.0,4.0,2019.0
183302,AAA Batteries (4-pack),2.0,2.99,2019-04-29 23:10:00,"19 North St, San Francisco, CA 94016",5.98,29.0,4.0,2019.0
183303,iPhone,1.0,700.0,2019-04-19 16:08:00,"193 West St, Atlanta, GA 30301",700.0,19.0,4.0,2019.0
183304,Bose SoundSport Headphones,1.0,99.99,2019-04-26 12:27:00,"902 Cherry St, New York City, NY 10001",99.99,26.0,4.0,2019.0
183305,Wired Headphones,1.0,11.99,2019-04-25 14:48:00,"931 South St, Boston, MA 02215",11.99,25.0,4.0,2019.0
183306,AAA Batteries (4-pack),2.0,2.99,2019-04-24 23:36:00,"657 Maple St, Boston, MA 02215",5.98,24.0,4.0,2019.0
183307,Wired Headphones,1.0,11.99,2019-04-07 19:54:00,"83 Hill St, Austin, TX 73301",11.99,7.0,4.0,2019.0
183308,Lightning Charging Cable,2.0,14.95,2019-04-13 19:02:00,"807 Main St, Los Angeles, CA 90001",29.9,13.0,4.0,2019.0
183309,Google Phone,1.0,600.0,2019-04-23 13:03:00,"277 2nd St, New York City, NY 10001",600.0,23.0,4.0,2019.0
183310,Google Phone,1.0,600.0,2019-04-22 13:26:00,"89 Dogwood St, San Francisco, CA 94016",600.0,22.0,4.0,2019.0
183311,USB-C Charging Cable,1.0,11.95,2019-04-17 00:06:00,"680 10th St, San Francisco, CA 94016",11.95,17.0,4.0,2019.0
183312,AA Batteries (4-pack),1.0,3.84,2019-04-05 02:22:00,"505 Ridge St, San Francisco, CA 94016",3.84,5.0,4.0,2019.0
183313,Wired Headphones,1.0,11.99,2019-04-15 21:09:00,"223 Jackson St, New York City, NY 10001",11.99,15.0,4.0,2019.0
183314,USB-C Charging Cable,1.0,11.95,2019-04-13 13:24:00,"354 Pine St, Los Angeles, CA 90001",11.95,13.0,4.0,2019.0
183315,Google Phone,1.0,600.0,2019-04-29 23:55:00,"312 9th St, Atlanta, GA 30301",600.0,29.0,4.0,2019.0
183315,USB-C Charging Cable,1.0,11.95,2019-04-29 23:55:00,"312 9th St, Atlanta, GA 30301",11.95,29.0,4.0,2019.0
183316,USB-C Charging Cable,1.0,11.95,2019-04-13 09:48:00,"787 Hickory St, Los Angeles, CA 90001",11.95,13.0,4.0,2019.0
183317,Apple Airpods Headphones,1.0,150.0,2019-04-16 15:04:00,"325 Lake St, Boston, MA 02215",150.0,16.0,4.0,2019.0
183318,AA Batteries (4-pack),2.0,3.84,2019-04-03 11:45:00,"439 2nd St, Los Angeles, CA 90001",7.68,3.0,4.0,2019.0
183319,Wired Headphones,1.0,11.99,2019-04-05 20:08:00,"99 Dogwood St, San Francisco, CA 94016",11.99,5.0,4.0,2019.0
183320,Macbook Pro Laptop,1.0,1700.0,2019-04-23 15:25:00,"151 Highland St, New York City, NY 10001",1700.0,23.0,4.0,2019.0
183321,Flatscreen TV,1.0,300.0,2019-04-05 20:25:00,"608 Ridge St, San Francisco, CA 94016",300.0,5.0,4.0,2019.0
183322,27in 4K Gaming Monitor,1.0,389.99,2019-04-01 19:45:00,"767 11th St, Boston, MA 02215",389.99,1.0,4.0,2019.0
183323,AAA Batteries (4-pack),2.0,2.99,2019-04-01 23:32:00,"601 South St, San Francisco, CA 94016",5.98,1.0,4.0,2019.0
183324,Apple Airpods Headphones,1.0,150.0,2019-04-22 00:28:00,"452 Lincoln St, San Francisco, CA 94016",150.0,22.0,4.0,2019.0
183325,Vareebadd Phone,1.0,400.0,2019-04-27 11:41:00,"555 Adams St, Atlanta, GA 30301",400.0,27.0,4.0,2019.0
183325,USB-C Charging Cable,1.0,11.95,2019-04-27 11:41:00,"555 Adams St, Atlanta, GA 30301",11.95,27.0,4.0,2019.0
183326,Apple Airpods Headphones,1.0,150.0,2019-04-12 14:39:00,"642 Walnut St, Austin, TX 73301",150.0,12.0,4.0,2019.0
183327,Bose SoundSport Headphones,1.0,99.99,2019-04-15 09:38:00,"271 Dogwood St, Los Angeles, CA 90001",99.99,15.0,4.0,2019.0
183328,20in Monitor,1.0,109.99,2019-04-28 09:58:00,"933 11th St, San Francisco, CA 94016",109.99,28.0,4.0,2019.0
183329,Lightning Charging Cable,1.0,14.95,2019-04-03 09:20:00,"97 North St, Los Angeles, CA 90001",14.95,3.0,4.0,2019.0
183330,Macbook Pro Laptop,1.0,1700.0,2019-04-18 02:07:00,"197 6th St, San Francisco, CA 94016",1700.0,18.0,4.0,2019.0
183331,Apple Airpods Headphones,1.0,150.0,2019-04-18 20:03:00,"888 Sunset St, Austin, TX 73301",150.0,18.0,4.0,2019.0
183332,AA Batteries (4-pack),1.0,3.84,2019-04-18 22:28:00,"59 West St, Boston, MA 02215",3.84,18.0,4.0,2019.0
183333,AA Batteries (4-pack),2.0,3.84,2019-04-12 19:49:00,"854 8th St, New York City, NY 10001",7.68,12.0,4.0,2019.0
183334,Apple Airpods Headphones,1.0,150.0,2019-04-13 13:16:00,"450 Hill St, Dallas, TX 75001",150.0,13.0,4.0,2019.0
183335,Lightning Charging Cable,1.0,14.95,2019-04-07 14:56:00,"541 Elm St, Boston, MA 02215",14.95,7.0,4.0,2019.0
183336,USB-C Charging Cable,1.0,11.95,2019-04-27 19:58:00,"864 South St, Boston, MA 02215",11.95,27.0,4.0,2019.0
183337,USB-C Charging Cable,1.0,11.95,2019-04-17 09:32:00,"47 Lake St, Los Angeles, CA 90001",11.95,17.0,4.0,2019.0
183338,AA Batteries (4-pack),1.0,3.84,2019-04-22 22:53:00,"772 Lincoln St, Boston, MA 02215",3.84,22.0,4.0,2019.0
183339,Bose SoundSport Headphones,1.0,99.99,2019-04-09 22:06:00,"356 Lakeview St, Boston, MA 02215",99.99,9.0,4.0,2019.0
183340,AAA Batteries (4-pack),3.0,2.99,2019-04-07 18:43:00,"706 Lincoln St, Seattle, WA 98101",8.97,7.0,4.0,2019.0
183341,USB-C Charging Cable,1.0,11.95,2019-04-08 11:17:00,"464 Church St, San Francisco, CA 94016",11.95,8.0,4.0,2019.0
183342,Vareebadd Phone,1.0,400.0,2019-04-06 22:29:00,"449 Pine St, Boston, MA 02215",400.0,6.0,4.0,2019.0
183342,Wired Headphones,1.0,11.99,2019-04-06 22:29:00,"449 Pine St, Boston, MA 02215",11.99,6.0,4.0,2019.0
183343,Lightning Charging Cable,1.0,14.95,2019-04-06 18:20:00,"929 Hickory St, Portland, OR 97035",14.95,6.0,4.0,2019.0
183344,AA Batteries (4-pack),1.0,3.84,2019-04-10 19:00:00,"967 Chestnut St, Atlanta, GA 30301",3.84,10.0,4.0,2019.0
183345,Apple Airpods Headphones,1.0,150.0,2019-04-20 17:58:00,"107 10th St, San Francisco, CA 94016",150.0,20.0,4.0,2019.0
183346,AA Batteries (4-pack),1.0,3.84,2019-04-20 15:33:00,"817 River St, New York City, NY 10001",3.84,20.0,4.0,2019.0
183347,USB-C Charging Cable,1.0,11.95,2019-04-04 21:59:00,"670 Jackson St, New York City, NY 10001",11.95,4.0,4.0,2019.0
183348,Bose SoundSport Headphones,1.0,99.99,2019-04-30 16:03:00,"869 1st St, San Francisco, CA 94016",99.99,30.0,4.0,2019.0
183349,AA Batteries (4-pack),2.0,3.84,2019-04-27 10:08:00,"503 Adams St, Los Angeles, CA 90001",7.68,27.0,4.0,2019.0
183350,27in FHD Monitor,1.0,149.99,2019-04-21 15:00:00,"773 14th St, New York City, NY 10001",149.99,21.0,4.0,2019.0
183351,USB-C Charging Cable,1.0,11.95,2019-04-03 18:33:00,"41 Dogwood St, San Francisco, CA 94016",11.95,3.0,4.0,2019.0
183352,Wired Headphones,1.0,11.99,2019-04-11 20:38:00,"635 Main St, New York City, NY 10001",11.99,11.0,4.0,2019.0
183353,27in FHD Monitor,1.0,149.99,2019-04-20 19:37:00,"993 Highland St, New York City, NY 10001",149.99,20.0,4.0,2019.0
183354,Wired Headphones,1.0,11.99,2019-04-20 22:49:00,"987 Johnson St, Atlanta, GA 30301",11.99,20.0,4.0,2019.0
183355,AA Batteries (4-pack),1.0,3.84,2019-04-12 15:13:00,"35 North St, Dallas, TX 75001",3.84,12.0,4.0,2019.0
183356,Wired Headphones,1.0,11.99,2019-04-18 10:26:00,"588 South St, New York City, NY 10001",11.99,18.0,4.0,2019.0
183357,27in 4K Gaming Monitor,1.0,389.99,2019-04-25 18:43:00,"475 13th St, Portland, OR 97035",389.99,25.0,4.0,2019.0
183358,Flatscreen TV,1.0,300.0,2019-04-16 07:58:00,"176 1st St, Atlanta, GA 30301",300.0,16.0,4.0,2019.0
183359,USB-C Charging Cable,1.0,11.95,2019-04-03 19:57:00,"199 11th St, Austin, TX 73301",11.95,3.0,4.0,2019.0
183360,Lightning Charging Cable,1.0,14.95,2019-04-15 03:17:00,"25 Jefferson St, Los Angeles, CA 90001",14.95,15.0,4.0,2019.0
183361,iPhone,1.0,700.0,2019-04-12 21:36:00,"912 5th St, Boston, MA 02215",700.0,12.0,4.0,2019.0
183361,Lightning Charging Cable,1.0,14.95,2019-04-12 21:36:00,"912 5th St, Boston, MA 02215",14.95,12.0,4.0,2019.0
183361,Apple Airpods Headphones,1.0,150.0,2019-04-12 21:36:00,"912 5th St, Boston, MA 02215",150.0,12.0,4.0,2019.0
183362,Apple Airpods Headphones,1.0,150.0,2019-04-01 19:03:00,"97 4th St, Boston, MA 02215",150.0,1.0,4.0,2019.0
183363,Macbook Pro Laptop,1.0,1700.0,2019-04-21 12:17:00,"120 Wilson St, Austin, TX 73301",1700.0,21.0,4.0,2019.0
183364,27in 4K Gaming Monitor,1.0,389.99,2019-04-05 09:40:00,"130 Johnson St, Austin, TX 73301",389.99,5.0,4.0,2019.0
183365,AA Batteries (4-pack),1.0,3.84,2019-04-04 22:18:00,"320 Adams St, Seattle, WA 98101",3.84,4.0,4.0,2019.0
183366,20in Monitor,1.0,109.99,2019-04-30 16:09:00,"321 Hill St, Atlanta, GA 30301",109.99,30.0,4.0,2019.0
183367,20in Monitor,1.0,109.99,2019-04-20 06:04:00,"727 Dogwood St, Portland, OR 97035",109.99,20.0,4.0,2019.0
183368,Lightning Charging Cable,1.0,14.95,2019-04-12 11:13:00,"475 Elm St, Atlanta, GA 30301",14.95,12.0,4.0,2019.0
183369,20in Monitor,1.0,109.99,2019-04-23 20:47:00,"538 West St, Seattle, WA 98101",109.99,23.0,4.0,2019.0
183370,AA Batteries (4-pack),1.0,3.84,2019-04-24 21:25:00,"550 6th St, Los Angeles, CA 90001",3.84,24.0,4.0,2019.0
183371,USB-C Charging Cable,1.0,11.95,2019-04-18 09:40:00,"144 West St, Los Angeles, CA 90001",11.95,18.0,4.0,2019.0
183372,Bose SoundSport Headphones,1.0,99.99,2019-04-16 10:20:00,"903 North St, New York City, NY 10001",99.99,16.0,4.0,2019.0
183373,iPhone,1.0,700.0,2019-04-09 10:46:00,"216 4th St, Portland, ME 04101",700.0,9.0,4.0,2019.0
183374,34in Ultrawide Monitor,1.0,379.99,2019-04-24 13:30:00,"483 Wilson St, Boston, MA 02215",379.99,24.0,4.0,2019.0
183375,Apple Airpods Headphones,1.0,150.0,2019-04-28 19:30:00,"375 Walnut St, Dallas, TX 75001",150.0,28.0,4.0,2019.0
183376,iPhone,1.0,700.0,2019-04-13 09:09:00,"638 Forest St, San Francisco, CA 94016",700.0,13.0,4.0,2019.0
183377,Lightning Charging Cable,1.0,14.95,2019-04-25 18:24:00,"17 Walnut St, Seattle, WA 98101",14.95,25.0,4.0,2019.0
183378,27in 4K Gaming Monitor,1.0,389.99,2019-04-20 09:40:00,"280 Spruce St, New York City, NY 10001",389.99,20.0,4.0,2019.0
183379,Macbook Pro Laptop,1.0,1700.0,2019-04-18 09:40:00,"553 12th St, San Francisco, CA 94016",1700.0,18.0,4.0,2019.0
183380,Wired Headphones,1.0,11.99,2019-04-21 13:38:00,"157 Jefferson St, Atlanta, GA 30301",11.99,21.0,4.0,2019.0
183381,Lightning Charging Cable,1.0,14.95,2019-04-17 11:32:00,"160 Hill St, Los Angeles, CA 90001",14.95,17.0,4.0,2019.0
183382,Bose SoundSport Headphones,1.0,99.99,2019-04-08 19:05:00,"854 Cherry St, New York City, NY 10001",99.99,8.0,4.0,2019.0
183383,iPhone,1.0,700.0,2019-04-16 14:47:00,"696 Jackson St, Los Angeles, CA 90001",700.0,16.0,4.0,2019.0
183383,34in Ultrawide Monitor,1.0,379.99,2019-04-16 14:47:00,"696 Jackson St, Los Angeles, CA 90001",379.99,16.0,4.0,2019.0
183384,Bose SoundSport Headphones,1.0,99.99,2019-04-01 13:45:00,"540 2nd St, New York City, NY 10001",99.99,1.0,4.0,2019.0
183385,Macbook Pro Laptop,1.0,1700.0,2019-04-29 11:54:00,"263 South St, Austin, TX 73301",1700.0,29.0,4.0,2019.0
183386,Apple Airpods Headphones,1.0,150.0,2019-04-08 18:11:00,"274 Elm St, New York City, NY 10001",150.0,8.0,4.0,2019.0
183387,ThinkPad Laptop,1.0,999.99,2019-04-16 11:07:00,"604 Lincoln St, Los Angeles, CA 90001",999.99,16.0,4.0,2019.0
183388,iPhone,1.0,700.0,2019-04-23 10:51:00,"560 Wilson St, Austin, TX 73301",700.0,23.0,4.0,2019.0
183389,AA Batteries (4-pack),1.0,3.84,2019-04-23 22:31:00,"234 Washington St, Portland, OR 97035",3.84,23.0,4.0,2019.0
183390,USB-C Charging Cable,1.0,11.95,2019-04-12 22:28:00,"491 11th St, San Francisco, CA 94016",11.95,12.0,4.0,2019.0
183391,Google Phone,1.0,600.0,2019-04-16 11:37:00,"517 River St, Austin, TX 73301",600.0,16.0,4.0,2019.0
,,0.0,0.0,,,0.0,,,
183392,27in 4K Gaming Monitor,1.0,389.99,2019-04-09 21:59:00,"264 North St, Seattle, WA 98101",389.99,9.0,4.0,2019.0
183393,AAA Batteries (4-pack),1.0,2.99,2019-04-15 05:47:00,"738 Chestnut St, San Francisco, CA 94016",2.99,15.0,4.0,2019.0
183394,AAA Batteries (4-pack),1.0,2.99,2019-04-21 21:54:00,"767 Meadow St, Boston, MA 02215",2.99,21.0,4.0,2019.0
183395,AA Batteries (4-pack),2.0,3.84,2019-04-19 16:59:00,"273 Main St, Boston, MA 02215",7.68,19.0,4.0,2019.0
183396,Lightning Charging Cable,1.0,14.95,2019-04-29 19:06:00,"730 River St, Dallas, TX 75001",14.95,29.0,4.0,2019.0
183397,AA Batteries (4-pack),1.0,3.84,2019-04-18 12:12:00,"115 Dogwood St, Boston, MA 02215",3.84,18.0,4.0,2019.0
183398,Lightning Charging Cable,1.0,14.95,2019-04-27 07:52:00,"108 Cherry St, Boston, MA 02215",14.95,27.0,4.0,2019.0
183399,AA Batteries (4-pack),1.0,3.84,2019-04-12 21:43:00,"657 Meadow St, New York City, NY 10001",3.84,12.0,4.0,2019.0
183400,27in 4K Gaming Monitor,1.0,389.99,2019-04-13 14:32:00,"274 4th St, New York City, NY 10001",389.99,13.0,4.0,2019.0
183401,AAA Batteries (4-pack),1.0,2.99,2019-04-26 22:48:00,"389 8th St, Dallas, TX 75001",2.99,26.0,4.0,2019.0
183402,AAA Batteries (4-pack),1.0,2.99,2019-04-09 19:49:00,"287 13th St, Portland, OR 97035",2.99,9.0,4.0,2019.0
183403,27in FHD Monitor,1.0,149.99,2019-04-08 22:01:00,"749 River St, San Francisco, CA 94016",149.99,8.0,4.0,2019.0
183404,Macbook Pro Laptop,1.0,1700.0,2019-04-28 09:34:00,"962 Maple St, Seattle, WA 98101",1700.0,28.0,4.0,2019.0
183405,USB-C Charging Cable,1.0,11.95,2019-04-26 14:06:00,"852 Adams St, San Francisco, CA 94016",11.95,26.0,4.0,2019.0
183406,27in 4K Gaming Monitor,1.0,389.99,2019-04-24 14:55:00,"787 Forest St, Seattle, WA 98101",389.99,24.0,4.0,2019.0
183407,Wired Headphones,1.0,11.99,2019-04-10 18:37:00,"367 Lincoln St, Boston, MA 02215",11.99,10.0,4.0,2019.0
183408,AA Batteries (4-pack),1.0,3.84,2019-04-12 08:23:00,"159 11th St, New York City, NY 10001",3.84,12.0,4.0,2019.0
183409,iPhone,1.0,700.0,2019-04-08 18:27:00,"198 Wilson St, Austin, TX 73301",700.0,8.0,4.0,2019.0
183410,USB-C Charging Cable,1.0,11.95,2019-04-10 16:29:00,"272 6th St, Atlanta, GA 30301",11.95,10.0,4.0,2019.0
183411,Apple Airpods Headphones,1.0,150.0,2019-04-03 21:07:00,"806 Hickory St, Los Angeles, CA 90001",150.0,3.0,4.0,2019.0
183412,20in Monitor,1.0,109.99,2019-04-28 17:46:00,"883 Jefferson St, Boston, MA 02215",109.99,28.0,4.0,2019.0
183413,AA Batteries (4-pack),1.0,3.84,2019-04-30 17:46:00,"926 Maple St, Boston, MA 02215",3.84,30.0,4.0,2019.0
183414,AA Batteries (4-pack),1.0,3.84,2019-04-02 16:56:00,"238 4th St, San Francisco, CA 94016",3.84,2.0,4.0,2019.0
183415,Bose SoundSport Headphones,1.0,99.99,2019-04-08 18:02:00,"504 Willow St, Seattle, WA 98101",99.99,8.0,4.0,2019.0
183416,27in 4K Gaming Monitor,1.0,389.99,2019-04-14 19:29:00,"260 West St, Los Angeles, CA 90001",389.99,14.0,4.0,2019.0
183417,AAA Batteries (4-pack),1.0,2.99,2019-04-22 12:15:00,"118 Wilson St, Los Angeles, CA 90001",2.99,22.0,4.0,2019.0
183418,20in Monitor,1.0,109.99,2019-04-02 10:58:00,"324 Cedar St, San Francisco, CA 94016",109.99,2.0,4.0,2019.0
183419,AAA Batteries (4-pack),1.0,2.99,2019-04-23 09:59:00,"184 5th St, San Francisco, CA 94016",2.99,23.0,4.0,2019.0
183420,LG Washing Machine,1.0,600.0,2019-04-27 18:54:00,"835 South St, Boston, MA 02215",600.0,27.0,4.0,2019.0
183421,AA Batteries (4-pack),1.0,3.84,2019-04-28 10:57:00,"985 West St, Los Angeles, CA 90001",3.84,28.0,4.0,2019.0
183422,Google Phone,1.0,600.0,2019-04-26 06:16:00,"60 Lake St, Atlanta, GA 30301",600.0,26.0,4.0,2019.0
183422,Wired Headphones,1.0,11.99,2019-04-26 06:16:00,"60 Lake St, Atlanta, GA 30301",11.99,26.0,4.0,2019.0
183423,AAA Batteries (4-pack),1.0,2.99,2019-04-26 22:12:00,"472 12th St, San Francisco, CA 94016",2.99,26.0,4.0,2019.0
183424,Wired Headphones,1.0,11.99,2019-04-25 16:59:00,"214 Pine St, San Francisco, CA 94016",11.99,25.0,4.0,2019.0
183425,AAA Batteries (4-pack),1.0,2.99,2019-04-16 10:17:00,"428 Main St, Seattle, WA 98101",2.99,16.0,4.0,2019.0
183426,Bose SoundSport Headphones,1.0,99.99,2019-04-20 12:46:00,"799 Elm St, Portland, OR 97035",99.99,20.0,4.0,2019.0
183427,Flatscreen TV,1.0,300.0,2019-04-18 20:33:00,"946 13th St, New York City, NY 10001",300.0,18.0,4.0,2019.0
183428,Wired Headphones,1.0,11.99,2019-04-11 20:56:00,"65 13th St, Portland, OR 97035",11.99,11.0,4.0,2019.0
183429,20in Monitor,1.0,109.99,2019-04-21 12:24:00,"106 Sunset St, Los Angeles, CA 90001",109.99,21.0,4.0,2019.0
183430,Lightning Charging Cable,1.0,14.95,2019-04-15 03:00:00,"670 West St, Los Angeles, CA 90001",14.95,15.0,4.0,2019.0
183431,AAA Batteries (4-pack),1.0,2.99,2019-04-27 12:37:00,"630 North St, Seattle, WA 98101",2.99,27.0,4.0,2019.0
183432,Flatscreen TV,1.0,300.0,2019-04-24 18:36:00,"535 Pine St, Boston, MA 02215",300.0,24.0,4.0,2019.0
183433,Bose SoundSport Headphones,1.0,99.99,2019-04-03 13:33:00,"331 12th St, Dallas, TX 75001",99.99,3.0,4.0,2019.0
183434,Macbook Pro Laptop,1.0,1700.0,2019-04-26 15:46:00,"419 6th St, Atlanta, GA 30301",1700.0,26.0,4.0,2019.0
183435,ThinkPad Laptop,1.0,999.99,2019-04-24 05:56:00,"474 2nd St, Dallas, TX 75001",999.99,24.0,4.0,2019.0
183436,iPhone,1.0,700.0,2019-04-03 18:25:00,"491 14th St, San Francisco, CA 94016",700.0,3.0,4.0,2019.0
183436,Lightning Charging Cable,1.0,14.95,2019-04-03 18:25:00,"491 14th St, San Francisco, CA 94016",14.95,3.0,4.0,2019.0
183436,Wired Headphones,2.0,11.99,2019-04-03 18:25:00,"491 14th St, San Francisco, CA 94016",23.98,3.0,4.0,2019.0
183437,Google Phone,1.0,600.0,2019-04-12 17:06:00,"694 Walnut St, San Francisco, CA 94016",600.0,12.0,4.0,2019.0
183438,Lightning Charging Cable,1.0,14.95,2019-04-09 09:59:00,"940 Main St, Portland, ME 04101",14.95,9.0,4.0,2019.0
183439,Flatscreen TV,1.0,300.0,2019-04-24 21:36:00,"728 Sunset St, New York City, NY 10001",300.0,24.0,4.0,2019.0
183440,USB-C Charging Cable,1.0,11.95,2019-04-23 18:02:00,"914 Jefferson St, New York City, NY 10001",11.95,23.0,4.0,2019.0
183441,AAA Batteries (4-pack),1.0,2.99,2019-04-11 22:15:00,"351 2nd St, San Francisco, CA 94016",2.99,11.0,4.0,2019.0
183442,Wired Headphones,1.0,11.99,2019-04-12 21:40:00,"140 Walnut St, Atlanta, GA 30301",11.99,12.0,4.0,2019.0
183443,AA Batteries (4-pack),3.0,3.84,2019-04-17 01:19:00,"372 2nd St, Austin, TX 73301",11.52,17.0,4.0,2019.0
183444,USB-C Charging Cable,1.0,11.95,2019-04-05 13:17:00,"960 Church St, San Francisco, CA 94016",11.95,5.0,4.0,2019.0
183445,Apple Airpods Headphones,1.0,150.0,2019-04-02 11:45:00,"586 Jefferson St, New York City, NY 10001",150.0,2.0,4.0,2019.0
183446,34in Ultrawide Monitor,1.0,379.99,2019-04-24 01:59:00,"234 Wilson St, Austin, TX 73301",379.99,24.0,4.0,2019.0
183447,AA Batteries (4-pack),2.0,3.84,2019-04-05 10:40:00,"65 Park St, Austin, TX 73301",7.68,5.0,4.0,2019.0
183448,34in Ultrawide Monitor,1.0,379.99,2019-04-19 17:35:00,"283 12th St, Portland, OR 97035",379.99,19.0,4.0,2019.0
183449,Apple Airpods Headphones,1.0,150.0,2019-04-15 13:07:00,"767 Johnson St, Dallas, TX 75001",150.0,15.0,4.0,2019.0
183450,iPhone,1.0,700.0,2019-04-02 09:15:00,"142 10th St, San Francisco, CA 94016",700.0,2.0,4.0,2019.0
183451,Wired Headphones,1.0,11.99,2019-04-02 10:00:00,"56 4th St, San Francisco, CA 94016",11.99,2.0,4.0,2019.0
183452,20in Monitor,1.0,109.99,2019-04-03 12:09:00,"12 Ridge St, Austin, TX 73301",109.99,3.0,4.0,2019.0
183452,USB-C Charging Cable,1.0,11.95,2019-04-03 12:09:00,"12 Ridge St, Austin, TX 73301",11.95,3.0,4.0,2019.0
183453,USB-C Charging Cable,1.0,11.95,2019-04-27 12:11:00,"584 Dogwood St, New York City, NY 10001",11.95,27.0,4.0,2019.0
183454,iPhone,1.0,700.0,2019-04-07 11:33:00,"604 Park St, Portland, ME 04101",700.0,7.0,4.0,2019.0
183454,Apple Airpods Headphones,1.0,150.0,2019-04-07 11:33:00,"604 Park St, Portland, ME 04101",150.0,7.0,4.0,2019.0
183455,iPhone,1.0,700.0,2019-04-19 18:46:00,"975 Pine St, Boston, MA 02215",700.0,19.0,4.0,2019.0
183456,USB-C Charging Cable,1.0,11.95,2019-04-20 13:13:00,"984 Dogwood St, Boston, MA 02215",11.95,20.0,4.0,2019.0
183457,Google Phone,1.0,600.0,2019-04-05 13:52:00,"234 Jackson St, Seattle, WA 98101",600.0,5.0,4.0,2019.0
